URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
bctech2116,https://insights.blackcoffer.com/aws-lex-voice-and-chatbot/,10.0,0,0.99999990000001,0.03154574122540776,10.931034482758621,17.034700315457414,11.186293919286413,21.344827586206897,54.0,317.0,1.6908517350157728,21.0,6.1230283911671926
bctech2117,https://insights.blackcoffer.com/metabridges-api-decentraland-integration/,1.0,0,0.9999990000010001,0.004739336470429685,13.1875,24.644549763033176,15.132819905213271,18.9375,52.0,211.0,1.7914691943127963,0.0,6.388625592417061
bctech2118,https://insights.blackcoffer.com/microsoft-azure-chatbot-with-luis-language-understanding/,6.0,0,0.9999998333333611,0.037499999765625,26.666666666666668,40.0,26.66666666666667,41.333333333333336,64.0,160.0,2.19375,0.0,7.0625
bctech2119,https://insights.blackcoffer.com/impact-of-news-media-and-press-on-innovation-startups-and-investments/,7.0,4,0.2727272479338866,0.06285714249795919,8.75,20.0,11.5,16.6,35.0,175.0,1.9714285714285715,8.0,6.554285714285714
bctech2120,https://insights.blackcoffer.com/aws-quicksight-reporting-dashboard/,7.0,3,0.39999996000000404,0.03412969271628091,22.53846153846154,27.303754266211605,19.93688632186926,38.61538461538461,80.0,293.0,2.0238907849829353,5.0,6.870307167235495
bctech2121,https://insights.blackcoffer.com/google-data-studio-dashboard-for-marketing-ads-and-traction-data/,6.0,0,0.9999998333333611,0.021052631505078485,16.764705882352942,23.859649122807017,16.249742002063982,31.11764705882353,68.0,285.0,2.031578947368421,8.0,7.066666666666666
bctech2122,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,6.0,1,0.7142856122449125,0.03608247404081199,14.923076923076923,28.350515463917525,17.309436954797782,28.923076923076923,55.0,194.0,1.8969072164948453,8.0,6.680412371134021
bctech2123,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,19.0,3,0.7272726942148775,0.07638888862364969,28.8,28.125,22.77,59.4,81.0,288.0,2.0520833333333335,10.0,6.934027777777778
bctech2124,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,1.0,3,-0.49999987500003124,0.03478260839319471,23.0,32.17391304347826,22.069565217391304,39.8,37.0,115.0,2.260869565217391,6.0,7.817391304347826
bctech2125,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,10.0,2,0.6666666111111158,0.06349206315612665,17.181818181818183,44.97354497354497,24.862145262145262,28.727272727272727,85.0,189.0,2.624338624338624,0.0,8.640211640211641
bctech2126,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,1.0,6,-0.7142856122449125,0.01749999995625,19.047619047619047,26.25,18.11904761904762,34.333333333333336,105.0,400.0,1.9775,8.0,7.25
bctech2127,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,27.0,15,0.2857142789115648,0.05447470810055161,17.522727272727273,31.25810635538262,19.512333451243958,31.022727272727273,241.0,771.0,2.1219195849546044,12.0,7.308690012970168
bctech2128,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,11.0,3,0.5714285306122479,0.03167420807313528,20.09090909090909,31.221719457013574,20.525051419169067,33.13636363636363,138.0,442.0,2.1493212669683257,5.0,7.457013574660634
bctech2129,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,0.0,0,0.0,0.0,22.0,59.09090909090909,32.43636363636364,32.0,13.0,22.0,6.454545454545454,1.0,25.136363636363637
bctech2130,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,3.0,1,0.49999987500003124,0.04395604347301051,13.0,45.05494505494506,23.221978021978025,17.428571428571427,41.0,91.0,2.4285714285714284,0.0,7.868131868131868
bctech2131,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,5.0,0,0.99999980000004,0.05952380881519275,14.0,38.095238095238095,20.83809523809524,22.333333333333332,32.0,84.0,2.130952380952381,0.0,7.333333333333333
bctech2132,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,5.0,5,0.0,0.09900990000980298,25.25,32.67326732673268,23.16930693069307,35.0,33.0,101.0,2.0396039603960396,1.0,7.089108910891089
bctech2133,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,4.0,3,0.1428571224489825,0.09589040964533686,10.428571428571429,38.35616438356164,19.51389432485323,13.142857142857142,28.0,73.0,2.1232876712328768,0.0,7.095890410958904
bctech2134,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,3.0,1,0.49999987500003124,0.05405405332359388,12.333333333333334,40.54054054054054,21.14954954954955,15.833333333333334,30.0,74.0,2.27027027027027,0.0,7.756756756756757
bctech2135,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,14.0,7,0.3333333174603182,0.062314539874437566,16.047619047619047,29.970326409495552,18.40717818284584,32.80952380952381,101.0,337.0,1.9020771513353116,23.0,6.830860534124629
bctech2136,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,1.0,0,0.9999990000010001,0.009615384522928995,14.857142857142858,17.307692307692307,12.865934065934068,25.285714285714285,18.0,104.0,1.9326923076923077,4.0,7.951923076923077
bctech2137,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,4.0,8,-0.3333333055555579,0.04054054040357925,15.578947368421053,32.432432432432435,19.204551920341398,28.842105263157894,96.0,296.0,2.016891891891892,3.0,6.91554054054054
bctech2138,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,9.0,3,0.4999999583333368,0.08391608332925816,14.3,25.874125874125873,16.069650349650352,25.8,37.0,143.0,1.8881118881118881,1.0,6.8671328671328675
bctech2139,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,12.0,2,0.7142856632653098,0.06363636334710744,10.476190476190476,30.0,16.19047619047619,20.952380952380953,66.0,220.0,2.036363636363636,12.0,7.5636363636363635
bctech2140,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,10.0,4,0.42857139795918586,0.057142856909620995,14.411764705882353,25.71428571428571,16.050420168067227,27.41176470588235,63.0,245.0,1.9428571428571428,10.0,6.820408163265306
bctech2141,https://insights.blackcoffer.com/real-estate-data-warehouse/,4.0,0,0.9999997500000625,0.020942408267317233,12.733333333333333,30.36649214659686,17.239930191972075,24.0,58.0,191.0,2.005235602094241,1.0,7.350785340314136
bctech2142,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,5.0,1,0.6666665555555741,0.030769230611439845,13.928571428571429,27.692307692307693,16.64835164835165,25.785714285714285,54.0,195.0,2.0205128205128204,8.0,7.507692307692308
bctech2143,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,3.0,0,0.9999996666667778,0.020270270133308985,21.142857142857142,28.37837837837838,19.80849420849421,34.42857142857143,42.0,148.0,1.9662162162162162,0.0,7.121621621621622
bctech2144,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,3.0,4,-0.1428571224489825,0.04666666635555556,30.0,25.333333333333336,22.133333333333336,51.4,38.0,150.0,1.8866666666666667,0.0,7.18
bctech2145,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,5.0,0,0.99999980000004,0.03759398467974448,22.166666666666668,29.32330827067669,20.595989974937346,35.666666666666664,39.0,133.0,2.112781954887218,0.0,7.548872180451128
bctech2146,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,5.0,0,0.99999980000004,0.0381679386399394,21.833333333333332,29.770992366412212,20.64173027989822,37.166666666666664,39.0,131.0,2.068702290076336,0.0,7.259541984732825
bctech2147,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,3.0,0,0.9999996666667778,0.02097902083231454,13.0,26.573426573426573,15.82937062937063,22.272727272727273,38.0,143.0,1.993006993006993,0.0,7.2727272727272725
bctech2148,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,4.0,1,0.599999880000024,0.0340136052107918,29.4,25.170068027210885,21.828027210884354,52.4,37.0,147.0,1.8911564625850341,0.0,6.91156462585034
bctech2149,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,5.0,1,0.6666665555555741,0.04026845610558083,21.285714285714285,28.187919463087248,19.789453499520615,35.0,42.0,149.0,2.0134228187919465,0.0,7.12751677852349
bctech2150,https://insights.blackcoffer.com/marbles-stimulation-using-python/,14.0,1,0.8666666088888928,0.06302520981922181,14.0,23.10924369747899,14.843697478991595,26.176470588235293,55.0,238.0,1.5756302521008403,2.0,6.222689075630252
bctech2151,https://insights.blackcoffer.com/stocktwits-data-structurization/,10.0,9,0.05263157617728546,0.03512014780938975,11.040816326530612,22.181146025878004,13.288784940963447,19.06122448979592,120.0,541.0,1.7744916820702403,6.0,6.931608133086876
bctech2152,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,10.0,7,0.17647057785467188,0.04632152575934189,15.956521739130435,40.32697547683924,22.513398886387872,25.782608695652176,148.0,367.0,2.1525885558583107,3.0,7.245231607629428
bctech2153,https://insights.blackcoffer.com/population-and-community-survey-of-america/,11.0,8,0.15789472853185638,0.03374777969138938,16.085714285714285,29.129662522202487,18.086150723166707,26.6,164.0,563.0,1.836589698046181,3.0,6.710479573712256
bctech2154,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,18.0,17,0.028571427755102068,0.04391467999508823,12.261538461538462,28.23086574654956,16.196961683235212,21.93846153846154,225.0,797.0,2.0188205771643664,7.0,6.90840652446675
bctech2155,https://insights.blackcoffer.com/healthcare-data-analysis/,7.0,10,-0.17647057785467188,0.08542713524910987,14.214285714285714,25.628140703517587,15.936970567121321,29.0,51.0,199.0,1.9597989949748744,14.0,7.005025125628141
bctech2156,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,0.0,0,0.0,0.0,77.0,19.480519480519483,38.5922077922078,133.0,15.0,77.0,2.155844155844156,0.0,7.3896103896103895
bctech2157,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,2.0,0,0.99999950000025,0.026315789127423828,10.857142857142858,28.947368421052634,15.921804511278197,19.142857142857142,22.0,76.0,1.9605263157894737,1.0,6.881578947368421
